From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
KDR,P35968,reviewed,VGFR2_HUMAN,"Vascular endothelial growth factor receptor 2, VEGFR-2, EC 2.7.10.1 (Fetal liver kinase 1, FLK-1) (Kinase insert domain receptor, KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309)",KDR FLK1 VEGFR2,Homo sapiens (Human),1356
KDSR,Q06136,reviewed,KDSR_HUMAN,"3-ketodihydrosphingosine reductase, KDS reductase, EC 1.1.1.102 (3-dehydrosphinganine reductase) (Follicular variant translocation protein 1, FVT-1) (Short chain dehydrogenase/reductase family 35C member 1)",KDSR FVT1 SDR35C1,Homo sapiens (Human),332
KEAP1,Q14145,reviewed,KEAP1_HUMAN,"Kelch-like ECH-associated protein 1 (Cytosolic inhibitor of Nrf2, INrf2) (Kelch-like protein 19)",KEAP1 INRF2 KIAA0132 KLHL19,Homo sapiens (Human),624
KIAA1549,Q9HCM3,reviewed,K1549_HUMAN,UPF0606 protein KIAA1549,KIAA1549,Homo sapiens (Human),1950
KIF5B,P33176,reviewed,KINH_HUMAN,"Kinesin-1 heavy chain (Conventional kinesin heavy chain) (Ubiquitous kinesin heavy chain, UKHC)",KIF5B KNS KNS1,Homo sapiens (Human),963
KIT,P10721,reviewed,KIT_HUMAN,"Mast/stem cell growth factor receptor Kit, SCFR, EC 2.7.10.1 (Piebald trait protein, PBT) (Proto-oncogene c-Kit) (Tyrosine-protein kinase Kit) (p145 c-kit) (v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog) (CD antigen CD117)",KIT SCFR,Homo sapiens (Human),976
KLF4,O43474,reviewed,KLF4_HUMAN,Krueppel-like factor 4 (Epithelial zinc finger protein EZF) (Gut-enriched krueppel-like factor),KLF4 EZF GKLF,Homo sapiens (Human),513
KLF6,Q99612,reviewed,KLF6_HUMAN,Krueppel-like factor 6 (B-cell-derived protein 1) (Core promoter element-binding protein) (GC-rich sites-binding factor GBF) (Proto-oncogene BCD1) (Suppressor of tumorigenicity 12 protein) (Transcription factor Zf9),KLF6 BCD1 COPEB CPBP ST12,Homo sapiens (Human),283
KLK2,P20151,reviewed,KLK2_HUMAN,"Kallikrein-2, EC 3.4.21.35 (Glandular kallikrein-1, hGK-1) (Tissue kallikrein-2)",KLK2,Homo sapiens (Human),261
KMT2A,Q03164,reviewed,KMT2A_HUMAN,"Histone-lysine N-methyltransferase 2A, Lysine N-methyltransferase 2A, EC 2.1.1.364 (ALL-1) (CXXC-type zinc finger protein 7) (Cysteine methyltransferase KMT2A, EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Trithorax-like protein) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa, p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa, p180) ]",KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1,Homo sapiens (Human),3969
KMT2C,Q8NEZ4,reviewed,KMT2C_HUMAN,"Histone-lysine N-methyltransferase 2C, Lysine N-methyltransferase 2C, EC 2.1.1.364 (Homologous to ALR protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 3)",KMT2C HALR KIAA1506 MLL3,Homo sapiens (Human),4911
KMT2D,O14686,reviewed,KMT2D_HUMAN,"Histone-lysine N-methyltransferase 2D, Lysine N-methyltransferase 2D, EC 2.1.1.364 (ALL1-related protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 2)",KMT2D ALR MLL2 MLL4,Homo sapiens (Human),5537
KNL1,Q8NG31,reviewed,KNL1_HUMAN,"Kinetochore scaffold 1 (ALL1-fused gene from chromosome 15q14 protein, AF15q14) (Bub-linking kinetochore protein, Blinkin) (Cancer susceptibility candidate gene 5 protein) (Cancer/testis antigen 29, CT29) (Kinetochore-null protein 1) (Protein CASC5) (Protein D40/AF15q14)",KNL1 CASC5 KIAA1570,Homo sapiens (Human),2342
KNSTRN,Q9Y448,reviewed,SKAP_HUMAN,"Small kinetochore-associated protein, SKAP (Kinetochore-localized astrin-binding protein, Kinastrin) (Kinetochore-localized astrin/SPAG5-binding protein) (TRAF4-associated factor 1)",KNSTRN C15orf23 SKAP TRAF4AF1 HSD11,Homo sapiens (Human),316
KRAS,P01116,reviewed,RASK_HUMAN,"GTPase KRas, EC 3.6.5.2 (K-Ras 2) (Ki-Ras) (c-K-ras) (c-Ki-ras) [Cleaved into: GTPase KRas, N-terminally processed ]",KRAS KRAS2 RASK2,Homo sapiens (Human),189
KTN1,Q86UP2,reviewed,KTN1_HUMAN,Kinectin (CG-1 antigen) (Kinesin receptor),KTN1 CG1 KIAA0004,Homo sapiens (Human),1357
LARP4B,Q92615,reviewed,LAR4B_HUMAN,La-related protein 4B (La ribonucleoprotein domain family member 4B) (La ribonucleoprotein domain family member 5) (La-related protein 5),LARP4B KIAA0217 LARP5,Homo sapiens (Human),738
LASP1,Q14847,reviewed,LASP1_HUMAN,"LIM and SH3 domain protein 1, LASP-1 (Metastatic lymph node gene 50 protein, MLN 50)",LASP1 MLN50,Homo sapiens (Human),261
LATS1,O95835,reviewed,LATS1_HUMAN,"Serine/threonine-protein kinase LATS1, EC 2.7.11.1 (Large tumor suppressor homolog 1) (WARTS protein kinase, h-warts)",LATS1 WARTS,Homo sapiens (Human),1130
LATS2,Q9NRM7,reviewed,LATS2_HUMAN,"Serine/threonine-protein kinase LATS2, EC 2.7.11.1 (Kinase phosphorylated during mitosis protein) (Large tumor suppressor homolog 2) (Serine/threonine-protein kinase kpm) (Warts-like kinase)",LATS2 KPM,Homo sapiens (Human),1088
LCK,P06239,reviewed,LCK_HUMAN,"Tyrosine-protein kinase Lck, EC 2.7.10.2 (Leukocyte C-terminal Src kinase, LSK) (Lymphocyte cell-specific protein-tyrosine kinase) (Protein YT16) (Proto-oncogene Lck) (T cell-specific protein-tyrosine kinase) (p56-LCK)",LCK,Homo sapiens (Human),509
LCP1,P13796,reviewed,PLSL_HUMAN,"Plastin-2 (L-plastin) (LC64P) (Lymphocyte cytosolic protein 1, LCP-1)",LCP1 PLS2,Homo sapiens (Human),627
LEF1,Q9UJU2,reviewed,LEF1_HUMAN,"Lymphoid enhancer-binding factor 1, LEF-1 (T cell-specific transcription factor 1-alpha, TCF1-alpha)",LEF1,Homo sapiens (Human),399
LEPROTL1,O95214,reviewed,LERL1_HUMAN,Leptin receptor overlapping transcript-like 1 (Endospanin-2),LEPROTL1 My047 UNQ577/PRO1139,Homo sapiens (Human),131
LHFPL6,Q9Y693,reviewed,LHPL6_HUMAN,LHFPL tetraspan subfamily member 6 protein (Lipoma HMGIC fusion partner),LHFPL6 LHFP,Homo sapiens (Human),200
LIFR,P42702,reviewed,LIFR_HUMAN,"Leukemia inhibitory factor receptor, LIF receptor, LIF-R (CD antigen CD118)",LIFR,Homo sapiens (Human),1097
LMNA,P02545,reviewed,LMNA_HUMAN,Prelamin-A/C [Cleaved into: Lamin-A/C (70 kDa lamin) (Renal carcinoma antigen NY-REN-32) ],LMNA LMN1,Homo sapiens (Human),664
LMO1,P25800,reviewed,RBTN1_HUMAN,"Rhombotin-1 (Cysteine-rich protein TTG-1) (LIM domain only protein 1, LMO-1) (T-cell translocation protein 1)",LMO1 RBTN1 RHOM1 TTG1,Homo sapiens (Human),156
LMO2,P25791,reviewed,RBTN2_HUMAN,"Rhombotin-2 (Cysteine-rich protein TTG-2) (LIM domain only protein 2, LMO-2) (T-cell translocation protein 2)",LMO2 RBTN2 RBTNL1 RHOM2 TTG2,Homo sapiens (Human),158
LPP,Q93052,reviewed,LPP_HUMAN,Lipoma-preferred partner (LIM domain-containing preferred translocation partner in lipoma),LPP,Homo sapiens (Human),612
LRIG3,Q6UXM1,reviewed,LRIG3_HUMAN,"Leucine-rich repeats and immunoglobulin-like domains protein 3, LIG-3",LRIG3 LIG3 UNQ287/PRO326/PRO335,Homo sapiens (Human),1119
LRP1B,Q9NZR2,reviewed,LRP1B_HUMAN,"Low-density lipoprotein receptor-related protein 1B, LRP-1B (Low-density lipoprotein receptor-related protein-deleted in tumor, LRP-DIT)",LRP1B LRPDIT,Homo sapiens (Human),4599
LSM14A,Q8ND56,reviewed,LS14A_HUMAN,"Protein LSM14 homolog A (Protein FAM61A) (Protein SCD6 homolog) (Putative alpha-synuclein-binding protein, AlphaSNBP) (RNA-associated protein 55A, hRAP55, hRAP55A)",LSM14A C19orf13 FAM61A RAP55 RAP55A,Homo sapiens (Human),463
LYL1,P12980,reviewed,LYL1_HUMAN,"Protein lyl-1 (Class A basic helix-loop-helix protein 18, bHLHa18) (Lymphoblastic leukemia-derived sequence 1)",LYL1 BHLHA18,Homo sapiens (Human),280
LYN,P07948,reviewed,LYN_HUMAN,"Tyrosine-protein kinase Lyn, EC 2.7.10.2 (Lck/Yes-related novel protein tyrosine kinase) (V-yes-1 Yamaguchi sarcoma viral related oncogene homolog) (p53Lyn) (p56Lyn)",LYN JTK8,Homo sapiens (Human),512
LZTR1,Q8N653,reviewed,LZTR1_HUMAN,"Leucine-zipper-like transcriptional regulator 1, LZTR-1",LZTR1 TCFL2,Homo sapiens (Human),840
MACC1,Q6ZN28,reviewed,MACC1_HUMAN,Metastasis-associated in colon cancer protein 1 (SH3 domain-containing protein 7a5),MACC1,Homo sapiens (Human),852
MAF,O75444,reviewed,MAF_HUMAN,Transcription factor Maf (Proto-oncogene c-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog),MAF,Homo sapiens (Human),373
MAFB,Q9Y5Q3,reviewed,MAFB_HUMAN,"Transcription factor MafB, Maf-B (V-maf musculoaponeurotic fibrosarcoma oncogene homolog B)",MAFB KRML,Homo sapiens (Human),323
MALT1,Q9UDY8,reviewed,MALT1_HUMAN,"Mucosa-associated lymphoid tissue lymphoma translocation protein 1, EC 3.4.22.- (MALT lymphoma-associated translocation) (Paracaspase)",MALT1 MLT,Homo sapiens (Human),824
MAML2,Q8IZL2,reviewed,MAML2_HUMAN,"Mastermind-like protein 2, Mam-2",MAML2 KIAA1819,Homo sapiens (Human),1156
MAP2K1,Q02750,reviewed,MP2K1_HUMAN,"Dual specificity mitogen-activated protein kinase kinase 1, MAP kinase kinase 1, MAPKK 1, MKK1, EC 2.7.12.2 (ERK activator kinase 1) (MAPK/ERK kinase 1, MEK 1)",MAP2K1 MEK1 PRKMK1,Homo sapiens (Human),393
MAP2K2,P36507,reviewed,MP2K2_HUMAN,"Dual specificity mitogen-activated protein kinase kinase 2, MAP kinase kinase 2, MAPKK 2, EC 2.7.12.2 (ERK activator kinase 2) (MAPK/ERK kinase 2, MEK 2)",MAP2K2 MEK2 MKK2 PRKMK2,Homo sapiens (Human),400
MAP2K4,P45985,reviewed,MP2K4_HUMAN,"Dual specificity mitogen-activated protein kinase kinase 4, MAP kinase kinase 4, MAPKK 4, EC 2.7.12.2 (JNK-activating kinase 1) (MAPK/ERK kinase 4, MEK 4) (SAPK/ERK kinase 1, SEK1) (Stress-activated protein kinase kinase 1, SAPK kinase 1, SAPKK-1, SAPKK1) (c-Jun N-terminal kinase kinase 1, JNKK)",MAP2K4 JNKK1 MEK4 MKK4 PRKMK4 SEK1 SERK1 SKK1,Homo sapiens (Human),399
MAP3K1,Q13233,reviewed,M3K1_HUMAN,"Mitogen-activated protein kinase kinase kinase 1, EC 2.7.11.25 (MAPK/ERK kinase kinase 1, MEK kinase 1, MEKK 1)",MAP3K1 MAPKKK1 MEKK MEKK1,Homo sapiens (Human),1512
MAP3K13,O43283,reviewed,M3K13_HUMAN,"Mitogen-activated protein kinase kinase kinase 13, EC 2.7.11.25 (Leucine zipper-bearing kinase) (Mixed lineage kinase, MLK)",MAP3K13 LZK,Homo sapiens (Human),966
MAPK1,P28482,reviewed,MK01_HUMAN,"Mitogen-activated protein kinase 1, MAP kinase 1, MAPK 1, EC 2.7.11.24 (ERT1) (Extracellular signal-regulated kinase 2, ERK-2) (MAP kinase isoform p42, p42-MAPK) (Mitogen-activated protein kinase 2, MAP kinase 2, MAPK 2)",MAPK1 ERK2 PRKM1 PRKM2,Homo sapiens (Human),360
MAX,P61244,reviewed,MAX_HUMAN,"Protein max (Class D basic helix-loop-helix protein 4, bHLHd4) (Myc-associated factor X)",MAX BHLHD4,Homo sapiens (Human),160
MB21D2,Q8IYB1,reviewed,M21D2_HUMAN,"Nucleotidyltransferase MB21D2, EC 2.7.7.- (Mab-21 domain-containing protein 2, hMB21D2)",MB21D2 C3orf59,Homo sapiens (Human),491
MDM2,Q00987,reviewed,MDM2_HUMAN,"E3 ubiquitin-protein ligase Mdm2, EC 2.3.2.27 (Double minute 2 protein, Hdm2) (Oncoprotein Mdm2) (RING-type E3 ubiquitin transferase Mdm2) (p53-binding protein Mdm2)",MDM2,Homo sapiens (Human),491
MDM4,O15151,reviewed,MDM4_HUMAN,Protein Mdm4 (Double minute 4 protein) (Mdm2-like p53-binding protein) (Protein Mdmx) (p53-binding protein Mdm4),MDM4 MDMX,Homo sapiens (Human),490
MDS2,Q8NDY4,reviewed,MDS2_HUMAN,Myelodysplastic syndrome 2 translocation-associated protein,MDS2,Homo sapiens (Human),140
MECOM,Q03112,reviewed,MECOM_HUMAN,"Histone-lysine N-methyltransferase MECOM, EC 2.1.1.367 (Ecotropic virus integration site 1 protein homolog, EVI-1) (MDS1 and EVI1 complex locus protein) (Myelodysplasia syndrome 1 protein) (Myelodysplasia syndrome-associated protein 1)",MECOM EVI1 MDS1 PRDM3,Homo sapiens (Human),1230
MED12,Q93074,reviewed,MED12_HUMAN,"Mediator of RNA polymerase II transcription subunit 12 (Activator-recruited cofactor 240 kDa component, ARC240) (CAG repeat protein 45) (Mediator complex subunit 12) (OPA-containing protein) (Thyroid hormone receptor-associated protein complex 230 kDa component, Trap230) (Trinucleotide repeat-containing gene 11 protein)",MED12 ARC240 CAGH45 HOPA KIAA0192 TNRC11 TRAP230,Homo sapiens (Human),2177
MEN1,O00255,reviewed,MEN1_HUMAN,Menin,MEN1 SCG2,Homo sapiens (Human),615
MET,P08581,reviewed,MET_HUMAN,"Hepatocyte growth factor receptor, HGF receptor, EC 2.7.10.1 (HGF/SF receptor) (Proto-oncogene c-Met) (Scatter factor receptor, SF receptor) (Tyrosine-protein kinase Met)",MET,Homo sapiens (Human),1390
MGMT,P16455,reviewed,MGMT_HUMAN,"Methylated-DNA--protein-cysteine methyltransferase, EC 2.1.1.63 (6-O-methylguanine-DNA methyltransferase, MGMT) (O-6-methylguanine-DNA-alkyltransferase)",MGMT,Homo sapiens (Human),207
MITF,O75030,reviewed,MITF_HUMAN,"Microphthalmia-associated transcription factor (Class E basic helix-loop-helix protein 32, bHLHe32)",MITF BHLHE32,Homo sapiens (Human),526
MLF1,P58340,reviewed,MLF1_HUMAN,Myeloid leukemia factor 1 (Myelodysplasia-myeloid leukemia factor 1),MLF1,Homo sapiens (Human),268
MLH1,P40692,reviewed,MLH1_HUMAN,DNA mismatch repair protein Mlh1 (MutL protein homolog 1),MLH1 COCA2,Homo sapiens (Human),756
MLLT1,Q03111,reviewed,ENL_HUMAN,Protein ENL (YEATS domain-containing protein 1),MLLT1 ENL LTG19 YEATS1,Homo sapiens (Human),559
MLLT10,P55197,reviewed,AF10_HUMAN,Protein AF-10 (ALL1-fused gene from chromosome 10 protein),MLLT10 AF10,Homo sapiens (Human),1068
MLLT11,Q13015,reviewed,AF1Q_HUMAN,Protein AF1q,MLLT11 AF1Q,Homo sapiens (Human),90
MLLT3,P42568,reviewed,AF9_HUMAN,Protein AF-9 (ALL1-fused gene from chromosome 9 protein) (Myeloid/lymphoid or mixed-lineage leukemia translocated to chromosome 3 protein) (YEATS domain-containing protein 3),MLLT3 AF9 YEATS3,Homo sapiens (Human),568
MLLT6,P55198,reviewed,AF17_HUMAN,Protein AF-17 (ALL1-fused gene from chromosome 17 protein),MLLT6 AF17,Homo sapiens (Human),1093
MN1,Q10571,reviewed,MN1_HUMAN,Transcriptional activator MN1 (Probable tumor suppressor protein MN1),MN1,Homo sapiens (Human),1320
MNX1,P50219,reviewed,MNX1_HUMAN,Motor neuron and pancreas homeobox protein 1 (Homeobox protein HB9),MNX1 HLXB9,Homo sapiens (Human),401
MPL,P40238,reviewed,TPOR_HUMAN,"Thrombopoietin receptor, TPO-R (Myeloproliferative leukemia protein) (Proto-oncogene c-Mpl) (CD antigen CD110)",MPL TPOR,Homo sapiens (Human),635
MRTFA,Q969V6,reviewed,MRTFA_HUMAN,"Myocardin-related transcription factor A, MRTF-A (MKL/myocardin-like protein 1) (Megakaryoblastic leukemia 1 protein) (Megakaryocytic acute leukemia protein)",MRTFA KIAA1438 MAL MKL1,Homo sapiens (Human),931
MSH2,P43246,reviewed,MSH2_HUMAN,"DNA mismatch repair protein Msh2, hMSH2 (MutS protein homolog 2)",MSH2,Homo sapiens (Human),934
MSH6,P52701,reviewed,MSH6_HUMAN,"DNA mismatch repair protein Msh6, hMSH6 (G/T mismatch-binding protein, GTBP, GTMBP) (MutS protein homolog 6) (MutS-alpha 160 kDa subunit, p160)",MSH6 GTBP,Homo sapiens (Human),1360
MSI2,Q96DH6,reviewed,MSI2H_HUMAN,"RNA-binding protein Musashi homolog 2, Musashi-2",MSI2,Homo sapiens (Human),328
MSN,P26038,reviewed,MOES_HUMAN,Moesin (Membrane-organizing extension spike protein),MSN,Homo sapiens (Human),577
MTCP1,P56277,reviewed,CMC4_HUMAN,"Cx9C motif-containing protein 4 (Mature T-cell proliferation 1 neighbor protein) (Mature T-cell proliferation-1 type A, MTCP-1 type A) (Protein p8 MTCP-1, p8MTCP1)",CMC4 C6.1B MTCP1 MTCP1NB,Homo sapiens (Human),68
MTOR,P42345,reviewed,MTOR_HUMAN,"Serine/threonine-protein kinase mTOR, EC 2.7.11.1 (FK506-binding protein 12-rapamycin complex-associated protein 1) (FKBP12-rapamycin complex-associated protein) (Mammalian target of rapamycin, mTOR) (Mechanistic target of rapamycin) (Rapamycin and FKBP12 target 1) (Rapamycin target protein 1)",MTOR FRAP FRAP1 FRAP2 RAFT1 RAPT1,Homo sapiens (Human),2549
MUC1,P15941,reviewed,MUC1_HUMAN,"Mucin-1, MUC-1 (Breast carcinoma-associated antigen DF3) (Cancer antigen 15-3, CA 15-3) (Carcinoma-associated mucin) (Episialin) (H23AG) (Krebs von den Lungen-6, KL-6) (PEMT) (Peanut-reactive urinary mucin, PUM) (Polymorphic epithelial mucin, PEM) (Tumor-associated epithelial membrane antigen, EMA) (Tumor-associated mucin) (CD antigen CD227) [Cleaved into: Mucin-1 subunit alpha, MUC1-NT, MUC1-alpha; Mucin-1 subunit beta, MUC1-beta (MUC1-CT) ]",MUC1 PUM,Homo sapiens (Human),1255
MUC16,Q8WXI7,reviewed,MUC16_HUMAN,"Mucin-16, MUC-16 (Ovarian cancer-related tumor marker CA125, CA-125) (Ovarian carcinoma antigen CA125)",MUC16 CA125,Homo sapiens (Human),14507
MUC4,Q99102,reviewed,MUC4_HUMAN,"Mucin-4, MUC-4 (Ascites sialoglycoprotein, ASGP) (Pancreatic adenocarcinoma mucin) (Testis mucin) (Tracheobronchial mucin) [Cleaved into: Mucin-4 alpha chain (Ascites sialoglycoprotein 1, ASGP-1); Mucin-4 beta chain (Ascites sialoglycoprotein 2, ASGP-2) ]",MUC4,Homo sapiens (Human),5412
MUTYH,Q9UIF7,reviewed,MUTYH_HUMAN,"Adenine DNA glycosylase, EC 3.2.2.31 (MutY homolog, hMYH)",MUTYH MYH,Homo sapiens (Human),546
MYB,P10242,reviewed,MYB_HUMAN,Transcriptional activator Myb (Proto-oncogene c-Myb),MYB,Homo sapiens (Human),640
MYC,P01106,reviewed,MYC_HUMAN,"Myc proto-oncogene protein (Class E basic helix-loop-helix protein 39, bHLHe39) (Proto-oncogene c-Myc) (Transcription factor p64)",MYC BHLHE39,Homo sapiens (Human),439
MYCL,P12524,reviewed,MYCL_HUMAN,"Protein L-Myc (Class E basic helix-loop-helix protein 38, bHLHe38) (Protein L-Myc-1) (V-myc myelocytomatosis viral oncogene homolog)",MYCL BHLHE38 LMYC MYCL1,Homo sapiens (Human),364
MYCN,P04198,reviewed,MYCN_HUMAN,"N-myc proto-oncogene protein (Class E basic helix-loop-helix protein 37, bHLHe37)",MYCN BHLHE37 NMYC,Homo sapiens (Human),464
MYD88,Q99836,reviewed,MYD88_HUMAN,Myeloid differentiation primary response protein MyD88,MYD88,Homo sapiens (Human),296
MYH11,P35749,reviewed,MYH11_HUMAN,"Myosin-11 (Myosin heavy chain 11) (Myosin heavy chain, smooth muscle isoform) (SMMHC)",MYH11 KIAA0866,Homo sapiens (Human),1972
MYH9,P35579,reviewed,MYH9_HUMAN,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A, NMMHC-A) (Non-muscle myosin heavy chain IIa, NMMHC II-a, NMMHC-IIA)",MYH9,Homo sapiens (Human),1960
MYO5A,Q9Y4I1,reviewed,MYO5A_HUMAN,"Unconventional myosin-Va (Dilute myosin heavy chain, non-muscle) (Myosin heavy chain 12) (Myosin-12) (Myoxin)",MYO5A MYH12,Homo sapiens (Human),1855
MYOD1,P15172,reviewed,MYOD1_HUMAN,"Myoblast determination protein 1 (Class C basic helix-loop-helix protein 1, bHLHc1) (Myogenic factor 3, Myf-3)",MYOD1 BHLHC1 MYF3 MYOD,Homo sapiens (Human),320
N4BP2,Q86UW6,reviewed,N4BP2_HUMAN,"NEDD4-binding protein 2, N4BP2, EC 3.-.-.- (BCL-3-binding protein)",N4BP2 B3BP KIAA1413,Homo sapiens (Human),1770
NAB2,Q15742,reviewed,NAB2_HUMAN,"NGFI-A-binding protein 2 (EGR-1-binding protein 2) (Melanoma-associated delayed early response protein, Protein MADER)",NAB2 MADER,Homo sapiens (Human),525
NACA,E9PAV3,reviewed,NACAM_HUMAN,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form (Alpha-NAC, muscle-specific form, skNAC)",NACA,Homo sapiens (Human),2078
NBEA,Q8NFP9,reviewed,NBEA_HUMAN,Neurobeachin (Lysosomal-trafficking regulator 2) (Protein BCL8B),NBEA BCL8B KIAA1544 LYST2,Homo sapiens (Human),2946
NBN,O60934,reviewed,NBN_HUMAN,Nibrin (Cell cycle regulatory protein p95) (Nijmegen breakage syndrome protein 1),NBN NBS NBS1 P95,Homo sapiens (Human),754
NCKIPSD,Q9NZQ3,reviewed,SPN90_HUMAN,"NCK-interacting protein with SH3 domain (54 kDa VacA-interacting protein) (54 kDa vimentin-interacting protein, VIP54) (90 kDa SH3 protein interacting with Nck) (AF3p21) (Dia-interacting protein 1, DIP-1) (Diaphanous protein-interacting protein) (SH3 adapter protein SPIN90) (WASP-interacting SH3-domain protein, WISH) (Wiskott-Aldrich syndrome protein-interacting protein)",NCKIPSD AF3P21 SPIN90,Homo sapiens (Human),722
NCOA1,Q15788,reviewed,NCOA1_HUMAN,"Nuclear receptor coactivator 1, NCoA-1, EC 2.3.1.48 (Class E basic helix-loop-helix protein 74, bHLHe74) (Protein Hin-2) (RIP160) (Renal carcinoma antigen NY-REN-52) (Steroid receptor coactivator 1, SRC-1)",NCOA1 BHLHE74 SRC1,Homo sapiens (Human),1441
NCOA2,Q15596,reviewed,NCOA2_HUMAN,"Nuclear receptor coactivator 2, NCoA-2 (Class E basic helix-loop-helix protein 75, bHLHe75) (Transcriptional intermediary factor 2, hTIF2)",NCOA2 BHLHE75 SRC2 TIF2,Homo sapiens (Human),1464
NCOA4,Q13772,reviewed,NCOA4_HUMAN,"Nuclear receptor coactivator 4, NCoA-4 (Androgen receptor coactivator 70 kDa protein, 70 kDa AR-activator, 70 kDa androgen receptor coactivator) (Androgen receptor-associated protein of 70 kDa) (Ret-activating protein ELE1)",NCOA4 ARA70 ELE1 RFG,Homo sapiens (Human),614
NCOR1,O75376,reviewed,NCOR1_HUMAN,"Nuclear receptor corepressor 1, N-CoR, N-CoR1",NCOR1 KIAA1047,Homo sapiens (Human),2440
NCOR2,Q9Y618,reviewed,NCOR2_HUMAN,"Nuclear receptor corepressor 2, N-CoR2 (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor, SMRT) (T3 receptor-associating factor, TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)",NCOR2 CTG26,Homo sapiens (Human),2514
NDRG1,Q92597,reviewed,NDRG1_HUMAN,"Protein NDRG1 (Differentiation-related gene 1 protein, DRG-1) (N-myc downstream-regulated gene 1 protein) (Nickel-specific induction protein Cap43) (Reducing agents and tunicamycin-responsive protein, RTP) (Rit42)",NDRG1 CAP43 DRG1 RTP,Homo sapiens (Human),394
NF1,P21359,reviewed,NF1_HUMAN,Neurofibromin (Neurofibromatosis-related protein NF-1) [Cleaved into: Neurofibromin truncated ],NF1,Homo sapiens (Human),2839
NF2,P35240,reviewed,MERL_HUMAN,Merlin (Moesin-ezrin-radixin-like protein) (Neurofibromin-2) (Schwannomerlin) (Schwannomin),NF2 SCH,Homo sapiens (Human),595
NFATC2,Q13469,reviewed,NFAC2_HUMAN,"Nuclear factor of activated T-cells, cytoplasmic 2, NF-ATc2, NFATc2 (NFAT pre-existing subunit, NF-ATp) (T-cell transcription factor NFAT1)",NFATC2 NFAT1 NFATP,Homo sapiens (Human),925
NFE2L2,Q16236,reviewed,NF2L2_HUMAN,"Nuclear factor erythroid 2-related factor 2, NF-E2-related factor 2, NFE2-related factor 2, Nrf-2 (HEBP1) (Nuclear factor, erythroid derived 2, like 2)",NFE2L2 NRF2,Homo sapiens (Human),605
NFIB,O00712,reviewed,NFIB_HUMAN,"Nuclear factor 1 B-type, NF1-B, Nuclear factor 1/B (CCAAT-box-binding transcription factor, CTF) (Nuclear factor I/B, NF-I/B, NFI-B) (TGGCA-binding protein)",NFIB,Homo sapiens (Human),420
NFKB2,Q00653,reviewed,NFKB2_HUMAN,"Nuclear factor NF-kappa-B p100 subunit (DNA-binding factor KBF2) (H2TF1) (Lymphocyte translocation chromosome 10 protein) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2) (Oncogene Lyt-10, Lyt10) [Cleaved into: Nuclear factor NF-kappa-B p52 subunit ]",NFKB2 LYT10,Homo sapiens (Human),900
NFKBIE,O00221,reviewed,IKBE_HUMAN,"NF-kappa-B inhibitor epsilon, NF-kappa-BIE (I-kappa-B-epsilon, IkB-E, IkB-epsilon, IkappaBepsilon)",NFKBIE IKBE,Homo sapiens (Human),500
NIN,Q8N4C6,reviewed,NIN_HUMAN,"Ninein, hNinein (Glycogen synthase kinase 3 beta-interacting protein, GSK3B-interacting protein)",NIN KIAA1565,Homo sapiens (Human),2090
NKX2-1,P43699,reviewed,NKX21_HUMAN,"Homeobox protein Nkx-2.1 (Homeobox protein NK-2 homolog A) (Thyroid nuclear factor 1) (Thyroid transcription factor 1, TTF-1) (Thyroid-specific enhancer-binding protein, T/EBP)",NKX2-1 NKX2A TITF1 TTF1,Homo sapiens (Human),371
NONO,Q15233,reviewed,NONO_HUMAN,"Non-POU domain-containing octamer-binding protein, NonO protein (54 kDa nuclear RNA- and DNA-binding protein, p54(nrb), p54nrb) (55 kDa nuclear protein, NMT55) (DNA-binding p52/p100 complex, 52 kDa subunit)",NONO NRB54,Homo sapiens (Human),471
NOTCH1,P46531,reviewed,NOTC1_HUMAN,"Neurogenic locus notch homolog protein 1, Notch 1, hN1 (Translocation-associated notch protein TAN-1) [Cleaved into: Notch 1 extracellular truncation, NEXT; Notch 1 intracellular domain, NICD ]",NOTCH1 TAN1,Homo sapiens (Human),2555
